Phenotype	Set	Threshold	PRS.R2	Full.R2	Null.R2	Prevalence	Coefficient	Standard.Error	P	Num_SNP	pheno	prs	test	PRSPheno	SampleSize	prs.test	MDD.R2	ratio
1811	-	Base	1	0.00131183	0.00454061	0.00322877	-	3544.28	652.623	5.60931e-08	138639	neuroticism.irritability	downsample.GPpsy.100k	1	GPpsy	DS_100K	downsample.GPpsy.100k:1	0.00424595	0.308960303347896
1812	-	Base	0.05	0.000768083	0.00470535	0.00393726	-	729.611	175.127	3.09744e-05	23711	neuroticism.irritability	downsample.GPpsy.100k	2	GPpsy	DS_100K	downsample.GPpsy.100k:2	0.00405109	0.189599095552061
1813	-	Base	0.05	0.00183535	0.00488903	0.00305368	-	1130.12	175.811	1.29247e-10	23543	neuroticism.irritability	downsample.GPpsy.100k	3	GPpsy	DS_100K	downsample.GPpsy.100k:3	0.00732879	0.250430152862887
1814	-	Base	0.5	0.00198539	0.00441969	0.0024343	-	3394.01	508.989	2.59086e-11	105696	neuroticism.irritability	downsample.GPpsy.100k	4	GPpsy	DS_100K	downsample.GPpsy.100k:4	0.0137051	0.144865050236773
1815	-	Base	0.2	0.00114581	0.00405933	0.00291352	-	1654.8	326.183	3.91124e-07	61789	neuroticism.irritability	downsample.GPpsy.100k	5	GPpsy	DS_100K	downsample.GPpsy.100k:5	0.00409426	0.279857654374661
1816	-	Base	0.05	0.00088726	0.00430946	0.0034222	-	786.173	175.899	7.84187e-06	23590	neuroticism.irritability	downsample.GPpsy.100k	6	GPpsy	DS_100K	downsample.GPpsy.100k:6	0.00534022	0.166146713056765
1817	-	Base	0.2	0.00235304	0.00481713	0.00246409	-	2383.69	327.502	3.37815e-13	61928	neuroticism.irritability	downsample.GPpsy.100k	7	GPpsy	DS_100K	downsample.GPpsy.100k:7	0.00665526	0.353560942773085
1818	-	Base	0.3	0.00229137	0.00631555	0.00402419	-	2860.24	398.094	6.72824e-13	79772	neuroticism.irritability	downsample.GPpsy.100k	8	GPpsy	DS_100K	downsample.GPpsy.100k:8	0.00896162	0.255687029800416
1819	-	Base	1	0.0014748	0.00438497	0.00291017	-	3754.36	651.611	8.32924e-09	138627	neuroticism.irritability	downsample.GPpsy.100k	9	GPpsy	DS_100K	downsample.GPpsy.100k:9	0.010661	0.138335990995216
1820	-	Base	0.5	0.00220169	0.00522533	0.00302364	-	3533.35	502.678	2.07945e-12	105595	neuroticism.irritability	downsample.GPpsy.100k	10	GPpsy	DS_100K	downsample.GPpsy.100k:10	0.00491321	0.448116404550182
1821	-	Base	0.4	0.000489342	0.00371812	0.00322877	-	2313.99	697.412	0.000906741	93182	neuroticism.irritability	downsample.SoftImpAll.50k	1	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:1	0.00394024	0.124190912228697
1822	-	Base	0.3	0.000711936	0.0046492	0.00393726	-	2420.82	603.6	6.05553e-05	78779	neuroticism.irritability	downsample.SoftImpAll.50k	2	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:2	0.00735661	0.0967750091414388
1823	-	Base	0.4	0.00128375	0.00433742	0.00305368	-	3741.35	695.867	7.59352e-08	93386	neuroticism.irritability	downsample.SoftImpAll.50k	3	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:3	0.00356861	0.359733901995455
1824	-	Base	0.05	0.000866497	0.0033008	0.0024343	-	1168.2	265.078	1.04814e-05	22501	neuroticism.irritability	downsample.SoftImpAll.50k	4	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:4	0.00534109	0.162232240984518
1825	-	Base	1	0.00107369	0.00398721	0.00291352	-	4909	999.647	9.07367e-07	138843	neuroticism.irritability	downsample.SoftImpAll.50k	5	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:5	0.00621013	0.172893321073794
1826	-	Base	1	0.00112565	0.00454785	0.0034222	-	4985.98	990.404	4.79612e-07	138576	neuroticism.irritability	downsample.SoftImpAll.50k	6	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:6	0.00584895	0.192453346327119
1827	-	Base	0.2	0.00107155	0.00353565	0.00246409	-	2438.64	496.226	8.90706e-07	60753	neuroticism.irritability	downsample.SoftImpAll.50k	7	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:7	0.0052138	0.205521884230312
1828	-	Base	0.3	0.000947099	0.00497129	0.00402419	-	2800.83	606.082	3.81505e-06	78943	neuroticism.irritability	downsample.SoftImpAll.50k	8	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:8	0.00186454	0.507953168073627
1829	-	Base	0.5	0.00099933	0.0039095	0.00291017	-	3650.16	769.424	2.09528e-06	105425	neuroticism.irritability	downsample.SoftImpAll.50k	9	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:9	0.00810275	0.123332202030175
1830	-	Base	1	0.00162567	0.0046493	0.00302364	-	6049.59	1001.26	1.52226e-09	138535	neuroticism.irritability	downsample.SoftImpAll.50k	10	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:10	0.00422362	0.384899683210137
1831	-	Base	0.3	0.00290219	0.00613096	0.00322877	-	6689.39	828.589	6.84644e-16	79307	neuroticism.irritability	downsample.SoftImpAll.100k	1	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:1	0.00901349	0.321982938906017
1832	-	Base	0.3	0.00163116	0.00556843	0.00393726	-	5047.88	831.77	1.28842e-09	79252	neuroticism.irritability	downsample.SoftImpAll.100k	2	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:2	0.00796387	0.204820018408136
1833	-	Base	0.2	0.00191873	0.00497241	0.00305368	-	4504.59	685.535	5.00065e-11	61480	neuroticism.irritability	downsample.SoftImpAll.100k	3	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:3	0.00569231	0.337074052537546
1834	-	Base	0.3	0.00276424	0.00519853	0.0024343	-	6582.63	836.76	3.63822e-15	79204	neuroticism.irritability	downsample.SoftImpAll.100k	4	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:4	0.00812842	0.340071010110206
1835	-	Base	0.2	0.00213907	0.00505259	0.00291352	-	4754.47	686.201	4.24748e-12	61379	neuroticism.irritability	downsample.SoftImpAll.100k	5	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:5	0.00760433	0.281296314073692
1836	-	Base	0.3	0.00273124	0.00615345	0.0034222	-	6529.2	833.109	4.60869e-15	79157	neuroticism.irritability	downsample.SoftImpAll.100k	6	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:6	0.0137761	0.1982593041572
1837	-	Base	0.05	0.00283029	0.00529438	0.00246409	-	2907.77	364.329	1.44956e-15	23528	neuroticism.irritability	downsample.SoftImpAll.100k	7	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:7	0.0116107	0.243765664430224
1838	-	Base	0.4	0.00337077	0.00739496	0.00402419	-	8298.8	952.963	3.08149e-18	93710	neuroticism.irritability	downsample.SoftImpAll.100k	8	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:8	0.00962161	0.350333260233994
1839	-	Base	1	0.00167094	0.00458111	0.00291017	-	8378.85	1366.18	8.62134e-10	138482	neuroticism.irritability	downsample.SoftImpAll.100k	9	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:9	0.0110185	0.151648591006035
1840	-	Base	0.2	0.00237686	0.00540049	0.00302364	-	4972.11	680.78	2.80271e-13	61392	neuroticism.irritability	downsample.SoftImpAll.100k	10	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:10	0.00643038	0.369629788597252
1841	-	Base	0.2727	0.00470692	0.0079357	0.00322877	-	-6700.31	652.219	9.31709e-25	77358	neuroticism.irritability	GPpsy	1	GPpsy	Full	GPpsy:1	0.0120177	0.391665626534195
1842	-	Base	0.03555	0.00268266	0.00661992	0.00393726	-	-2086.67	268.221	7.27059e-15	21406	neuroticism.irritability	GPpsy	2	GPpsy	Full	GPpsy:2	0.0120744	0.222177499503081
1843	-	Base	0.34665	0.00487612	0.0079298	0.00305368	-	-7581.84	724.593	1.26957e-25	88476	neuroticism.irritability	GPpsy	3	GPpsy	Full	GPpsy:3	0.0125524	0.388461170772123
1844	-	Base	0.0297001	0.00410843	0.00654273	0.0024343	-	-2390.31	249.418	9.377e-22	18843	neuroticism.irritability	GPpsy	4	GPpsy	Full	GPpsy:4	0.0265592	0.154689523780837
1845	-	Base	0.0741501	0.0050428	0.00795632	0.00291352	-	-3870.86	364.19	2.19233e-26	34659	neuroticism.irritability	GPpsy	5	GPpsy	Full	GPpsy:5	0.0135987	0.370829564590733
1846	-	Base	0.0627001	0.00321797	0.00664018	0.0034222	-	-2896.14	340.568	1.83399e-17	31050	neuroticism.irritability	GPpsy	6	GPpsy	Full	GPpsy:6	0.0174473	0.184439426157629
1847	-	Base	0.3213	0.00593814	0.00840223	0.00246409	-	-8068.02	698.639	7.53849e-31	84931	neuroticism.irritability	GPpsy	7	GPpsy	Full	GPpsy:7	0.0148782	0.399116828648627
1848	-	Base	0.3049	0.00518398	0.00920816	0.00402419	-	-7384.66	684.12	3.65889e-27	82410	neuroticism.irritability	GPpsy	8	GPpsy	Full	GPpsy:8	0.0182412	0.284190733065807
1849	-	Base	0.31765	0.00512119	0.00803136	0.00291017	-	-7398.32	690.11	8.15758e-27	84471	neuroticism.irritability	GPpsy	9	GPpsy	Full	GPpsy:9	0.0218043	0.234870644781075
1850	-	Base	0.20965	0.00479186	0.0078155	0.00302364	-	-6002.61	579.439	3.79493e-25	66287	neuroticism.irritability	GPpsy	10	GPpsy	Full	GPpsy:10	0.0102252	0.468632398388296
1851	-	Base	0.0378501	0.0056151	0.00884387	0.00322877	-	6419.6	572.292	3.35099e-29	22552	neuroticism.irritability	SoftImpAll	1	SoftImpAll	Full	SoftImpAll:1	0.0192257	0.292062187592649
1852	-	Base	0.46015	0.00341246	0.00734972	0.00393726	-	14999.7	1709.76	1.7399e-18	102595	neuroticism.irritability	SoftImpAll	2	SoftImpAll	Full	SoftImpAll:2	0.0131862	0.258790250413311
1853	-	Base	0.14045	0.00587688	0.00893056	0.00305368	-	11599.6	1010.19	1.61444e-30	52079	neuroticism.irritability	SoftImpAll	3	SoftImpAll	Full	SoftImpAll:3	0.0198883	0.295494335865811
1854	-	Base	0.0949	0.00563307	0.00806737	0.0024343	-	9456.23	842.949	3.3257e-29	40572	neuroticism.irritability	SoftImpAll	4	SoftImpAll	Full	SoftImpAll:4	0.0262762	0.214379172026397
1855	-	Base	0.42695	0.00503144	0.00794495	0.00291352	-	17483.6	1647.06	2.53657e-26	99055	neuroticism.irritability	SoftImpAll	5	SoftImpAll	Full	SoftImpAll:5	0.0189362	0.265704840464296
1856	-	Base	0.0438501	0.00615329	0.0095755	0.0034222	-	7109.08	605.206	7.35606e-32	24702	neuroticism.irritability	SoftImpAll	6	SoftImpAll	Full	SoftImpAll:6	0.0262105	0.234764312012361
1857	-	Base	0.14525	0.00660083	0.00906492	0.00246409	-	12387.3	1018.04	4.61572e-34	53289	neuroticism.irritability	SoftImpAll	7	SoftImpAll	Full	SoftImpAll:7	0.0207042	0.318815989026381
1858	-	Base	0.3247	0.00762122	0.0116454	0.00402419	-	19024.3	1455.27	4.71323e-39	85673	neuroticism.irritability	SoftImpAll	8	SoftImpAll	Full	SoftImpAll:8	0.0209413	0.363932516128416
1859	-	Base	0.2119	0.00394131	0.00685148	0.00291017	-	11235.7	1194	4.954e-21	66929	neuroticism.irritability	SoftImpAll	9	SoftImpAll	Full	SoftImpAll:9	0.0256384	0.153726831627559
1860	-	Base	0.30405	0.00679721	0.00982085	0.00302364	-	17487.8	1418.21	6.17899e-35	82604	neuroticism.irritability	SoftImpAll	10	SoftImpAll	Full	SoftImpAll:10	0.0226621	0.299937340317093
1861	-	Base	0.1	0.00135555	0.0053769	0.00402136	-	1034.35	197.457	1.62007e-07	37988	neuroticism.loneliness	downsample.GPpsy.50k	1	GPpsy	DS_50K	downsample.GPpsy.50k:1	0.000751992	1.80261226183257
1862	-	Base	0.5	0.00115116	0.00341801	0.00226685	-	2032.12	421.782	1.45055e-06	105598	neuroticism.loneliness	downsample.GPpsy.50k	2	GPpsy	DS_50K	downsample.GPpsy.50k:2	0.0053728	0.214256998213222
1863	-	Base	0.3	0.000854183	0.00303268	0.0021785	-	1377.62	331.979	3.32897e-05	79112	neuroticism.loneliness	downsample.GPpsy.50k	3	GPpsy	DS_50K	downsample.GPpsy.50k:3	0.00348236	0.245288539955662
1864	-	Base	0.2	0.000392048	0.00175516	0.00136312	-	767.112	272.529	0.00488095	60959	neuroticism.loneliness	downsample.GPpsy.50k	4	GPpsy	DS_50K	downsample.GPpsy.50k:4	0.00706205	0.0555147584624861
1865	-	Base	1	0.00126355	0.00344169	0.00217814	-	2747.94	543.871	4.35946e-07	138656	neuroticism.loneliness	downsample.GPpsy.50k	5	GPpsy	DS_50K	downsample.GPpsy.50k:5	0.00431543	0.29279816843281
1866	-	Base	0.001	0.000100091	0.003085	0.00298491	-	33.0362	23.2609	0.155536	923	neuroticism.loneliness	downsample.GPpsy.50k	6	GPpsy	DS_50K	downsample.GPpsy.50k:6	0.00164078	0.0610020843745048
1867	-	Base	0.4	0.00148005	0.00335148	0.00187143	-	2065.27	377.592	4.51097e-08	93908	neuroticism.loneliness	downsample.GPpsy.50k	7	GPpsy	DS_50K	downsample.GPpsy.50k:7	0.00300662	0.492263738018107
1868	-	Base	0.2	0.0012109	0.00366725	0.00245635	-	1341.33	270.603	7.16576e-07	61105	neuroticism.loneliness	downsample.GPpsy.50k	8	GPpsy	DS_50K	downsample.GPpsy.50k:8	0.00310125	0.390455461507457
1869	-	Base	0.1	0.000936777	0.00288692	0.00195014	-	854.857	196.926	1.41831e-05	37738	neuroticism.loneliness	downsample.GPpsy.50k	9	GPpsy	DS_50K	downsample.GPpsy.50k:9	0.00773977	0.121034216779052
1870	-	Base	0.05	0.001758	0.00403685	0.00227885	-	862.74	144.85	2.58338e-09	22679	neuroticism.loneliness	downsample.GPpsy.50k	10	GPpsy	DS_50K	downsample.GPpsy.50k:10	0.00127153	1.3825863330004
1871	-	Base	1	0.0018001	0.00582146	0.00402136	-	4567.63	756.718	1.57882e-09	138639	neuroticism.loneliness	downsample.GPpsy.100k	1	GPpsy	DS_100K	downsample.GPpsy.100k:1	0.00424595	0.423956947208516
1872	-	Base	0.1	0.00201756	0.00428441	0.00226685	-	1772.03	277.869	1.80324e-10	38851	neuroticism.loneliness	downsample.GPpsy.100k	2	GPpsy	DS_100K	downsample.GPpsy.100k:2	0.00405109	0.498028925548433
1873	-	Base	0.05	0.0012331	0.0034116	0.0021785	-	1017.32	204.057	6.18034e-07	23543	neuroticism.loneliness	downsample.GPpsy.100k	3	GPpsy	DS_100K	downsample.GPpsy.100k:3	0.00732879	0.168254241150313
1874	-	Base	1	0.00251068	0.00387379	0.00136312	-	5399.86	758.67	1.09872e-12	138638	neuroticism.loneliness	downsample.GPpsy.100k	4	GPpsy	DS_100K	downsample.GPpsy.100k:4	0.0137051	0.18319311789042
1875	-	Base	0.05	0.00112259	0.00330073	0.00217814	-	973.283	204.371	1.91362e-06	23825	neuroticism.loneliness	downsample.GPpsy.100k	5	GPpsy	DS_100K	downsample.GPpsy.100k:5	0.00409426	0.274186299844172
1876	-	Base	0.2	0.00126443	0.00424934	0.00298491	-	1932.9	383.061	4.51331e-07	61780	neuroticism.loneliness	downsample.GPpsy.100k	6	GPpsy	DS_100K	downsample.GPpsy.100k:6	0.00534022	0.236774889424031
1877	-	Base	1	0.00192759	0.00379902	0.00187143	-	4693.85	752.296	4.39351e-10	138677	neuroticism.loneliness	downsample.GPpsy.100k	7	GPpsy	DS_100K	downsample.GPpsy.100k:7	0.00665526	0.289634063883304
1878	-	Base	0.3	0.00248166	0.00493802	0.00245635	-	3260.26	459.528	1.29544e-12	79772	neuroticism.loneliness	downsample.GPpsy.100k	8	GPpsy	DS_100K	downsample.GPpsy.100k:8	0.00896162	0.276920913852629
1879	-	Base	1	0.00133088	0.00328102	0.00195014	-	3931.52	760.07	2.30883e-07	138627	neuroticism.loneliness	downsample.GPpsy.100k	9	GPpsy	DS_100K	downsample.GPpsy.100k:9	0.010661	0.124836319294625
1880	-	Base	0.4	0.00234781	0.00462666	0.00227885	-	3614.82	525.396	5.978e-12	93801	neuroticism.loneliness	downsample.GPpsy.100k	10	GPpsy	DS_100K	downsample.GPpsy.100k:10	0.00491321	0.477856635478638
1881	-	Base	0.3	0.000699307	0.00472066	0.00402136	-	2654.85	705.327	0.000167212	78625	neuroticism.loneliness	downsample.SoftImpAll.50k	1	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:1	0.00394024	0.177478275434999
1882	-	Base	1	0.00109041	0.00335726	0.00226685	-	5428.64	1157.82	2.74956e-06	138667	neuroticism.loneliness	downsample.SoftImpAll.50k	2	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:2	0.00735661	0.148221803249051
1883	-	Base	0.5	0.00116076	0.00333926	0.0021785	-	4333.11	895.941	1.32228e-06	105214	neuroticism.loneliness	downsample.SoftImpAll.50k	3	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:3	0.00356861	0.325269502691524
1884	-	Base	0.5	0.000571257	0.00193437	0.00136312	-	3049.99	897.631	0.000679239	105336	neuroticism.loneliness	downsample.SoftImpAll.50k	4	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:4	0.00534109	0.106955134626078
1885	-	Base	0.4	0.00114655	0.00332469	0.00217814	-	3872.53	804.679	1.4904e-06	93505	neuroticism.loneliness	downsample.SoftImpAll.50k	5	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:5	0.00621013	0.184625764678034
1886	-	Base	0.1	0.00126032	0.00424522	0.00298491	-	2092.92	415.416	4.70089e-07	37385	neuroticism.loneliness	downsample.SoftImpAll.50k	6	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:6	0.00584895	0.215477991776302
1887	-	Base	0.5	0.00039661	0.00226804	0.00187143	-	2509.75	886.264	0.00462821	105244	neuroticism.loneliness	downsample.SoftImpAll.50k	7	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:7	0.0052138	0.0760692776861406
1888	-	Base	0.05	0.00130413	0.00376048	0.00245635	-	1556.33	302.526	2.68289e-07	22513	neuroticism.loneliness	downsample.SoftImpAll.50k	8	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:8	0.00186454	0.699437931071471
1889	-	Base	0.05	0.00106776	0.0030179	0.00195014	-	1412.55	304.807	3.58233e-06	22395	neuroticism.loneliness	downsample.SoftImpAll.50k	9	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:9	0.00810275	0.131777482953318
1890	-	Base	0.2	0.00156147	0.00384033	0.00227885	-	3242.42	577.597	1.98117e-08	60546	neuroticism.loneliness	downsample.SoftImpAll.50k	10	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:10	0.00422362	0.369699452128743
1891	-	Base	0.4	0.00290762	0.00692897	0.00402136	-	8432.19	1099.5	1.73206e-14	93688	neuroticism.loneliness	downsample.SoftImpAll.100k	1	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:1	0.00901349	0.322585369263182
1892	-	Base	0.2	0.00244908	0.00471594	0.00226685	-	5621.92	800.363	2.15275e-12	61347	neuroticism.loneliness	downsample.SoftImpAll.100k	2	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:2	0.00796387	0.307523854608375
1893	-	Base	0.3	0.00295627	0.00513477	0.0021785	-	7469.35	968.44	1.2312e-14	79260	neuroticism.loneliness	downsample.SoftImpAll.100k	3	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:3	0.00569231	0.519344519184654
1894	-	Base	0.2	0.00194253	0.00330565	0.00136312	-	4984.59	795.896	3.77978e-10	61253	neuroticism.loneliness	downsample.SoftImpAll.100k	4	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:4	0.00812842	0.238980023177936
1895	-	Base	0.3	0.00213975	0.00431789	0.00217814	-	6335.61	963.872	4.92846e-11	79354	neuroticism.loneliness	downsample.SoftImpAll.100k	5	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:5	0.00760433	0.281385736810475
1896	-	Base	0.4	0.00349741	0.00648232	0.00298491	-	9336.27	1113.28	5.01661e-17	93671	neuroticism.loneliness	downsample.SoftImpAll.100k	6	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:6	0.0137761	0.253875189640029
1897	-	Base	0.05	0.00231169	0.00418312	0.00187143	-	2891.8	423.278	8.37784e-12	23528	neuroticism.loneliness	downsample.SoftImpAll.100k	7	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:7	0.0116107	0.199099968132843
1898	-	Base	0.05	0.00238068	0.00483703	0.00245635	-	2918.18	420.089	3.74299e-12	23372	neuroticism.loneliness	downsample.SoftImpAll.100k	8	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:8	0.00962161	0.247430523581812
1899	-	Base	1	0.00113342	0.00308357	0.00195014	-	7606.47	1593.12	1.80081e-06	138482	neuroticism.loneliness	downsample.SoftImpAll.100k	9	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:9	0.0110185	0.102865181286019
1900	-	Base	0.2	0.00238154	0.0046604	0.00227885	-	5478.72	790.543	4.19874e-12	61392	neuroticism.loneliness	downsample.SoftImpAll.100k	10	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:10	0.00643038	0.37035758384419
1901	-	Base	0.11335	0.00442178	0.00844313	0.00402136	-	-4807.24	508.688	3.37974e-21	45272	neuroticism.loneliness	GPpsy	1	GPpsy	Full	GPpsy:1	0.0120177	0.367938956705526
1902	-	Base	0.0932001	0.00378363	0.00605048	0.00226685	-	-4095.18	469.222	2.60147e-18	39866	neuroticism.loneliness	GPpsy	2	GPpsy	Full	GPpsy:2	0.0120744	0.313359670045717
1903	-	Base	0.31385	0.0042726	0.0064511	0.0021785	-	-7463.54	805.306	1.89736e-20	83846	neuroticism.loneliness	GPpsy	3	GPpsy	Full	GPpsy:3	0.0125524	0.340381122335171
1904	-	Base	0.47535	0.00361178	0.0049749	0.00136312	-	-8327.12	975.905	1.42948e-17	104245	neuroticism.loneliness	GPpsy	4	GPpsy	Full	GPpsy:4	0.0265592	0.135989788849062
1905	-	Base	0.09125	0.00332778	0.00550592	0.00217814	-	-3766.67	459.652	2.51382e-16	39626	neuroticism.loneliness	GPpsy	5	GPpsy	Full	GPpsy:5	0.0135987	0.244713097575504
1906	-	Base	0.2196	0.00285588	0.00584079	0.00298491	-	-5193.57	685.375	3.51732e-14	67962	neuroticism.loneliness	GPpsy	6	GPpsy	Full	GPpsy:6	0.0174473	0.163686071770417
1907	-	Base	0.0145501	0.00498521	0.00685663	0.00187143	-	-2144.16	214.012	1.25892e-23	11848	neuroticism.loneliness	GPpsy	7	GPpsy	Full	GPpsy:7	0.0148782	0.335068086193222
1908	-	Base	0.0387501	0.00437025	0.00682661	0.00245635	-	-3023.14	321.361	5.08927e-21	22630	neuroticism.loneliness	GPpsy	8	GPpsy	Full	GPpsy:8	0.0182412	0.23958127754753
1909	-	Base	0.0601501	0.00336346	0.0053136	0.00195014	-	-3146.63	383.049	2.12686e-16	29919	neuroticism.loneliness	GPpsy	9	GPpsy	Full	GPpsy:9	0.0218043	0.154256729177272
1910	-	Base	0.2133	0.00475346	0.00703232	0.00227885	-	-6616.5	676.413	1.34867e-22	66957	neuroticism.loneliness	GPpsy	10	GPpsy	Full	GPpsy:10	0.0102252	0.464876970621602
1911	-	Base	0.231	0.00612722	0.0101486	0.00402136	-	16136.2	1451.11	1.00381e-28	70419	neuroticism.loneliness	SoftImpAll	1	SoftImpAll	Full	SoftImpAll:1	0.0192257	0.318699449174803
1912	-	Base	0.4869	0.00621017	0.00847703	0.00226685	-	22860.9	2046.01	5.50299e-29	105525	neuroticism.loneliness	SoftImpAll	2	SoftImpAll	Full	SoftImpAll:2	0.0131862	0.470959791296962
1913	-	Base	0.1935	0.00602697	0.00820547	0.0021785	-	14908.4	1355.35	3.83613e-28	63469	neuroticism.loneliness	SoftImpAll	3	SoftImpAll	Full	SoftImpAll:3	0.0198883	0.303040983895054
1914	-	Base	0.10465	0.00457249	0.00593561	0.00136312	-	9724.14	1012.89	7.96325e-22	43212	neuroticism.loneliness	SoftImpAll	4	SoftImpAll	Full	SoftImpAll:4	0.0262762	0.174016410287637
1915	-	Base	1	0.00640847	0.00858661	0.00217814	-	29595.1	2605.71	6.78314e-30	138310	neuroticism.loneliness	SoftImpAll	5	SoftImpAll	Full	SoftImpAll:5	0.0189362	0.338424287871907
1916	-	Base	0.0388501	0.00738069	0.0103656	0.00298491	-	8204.77	674.726	5.06624e-34	22854	neuroticism.loneliness	SoftImpAll	6	SoftImpAll	Full	SoftImpAll:6	0.0262105	0.281592873085214
1917	-	Base	0.0597001	0.00716994	0.00904137	0.00187143	-	9640.91	802.997	3.29782e-33	30313	neuroticism.loneliness	SoftImpAll	7	SoftImpAll	Full	SoftImpAll:7	0.0207042	0.34630364853508
1918	-	Base	0.4786	0.00597527	0.00843162	0.00245635	-	21906.3	1993.35	4.28421e-28	104740	neuroticism.loneliness	SoftImpAll	8	SoftImpAll	Full	SoftImpAll:8	0.0209413	0.285334243814854
1919	-	Base	0.1892	0.0060019	0.00795204	0.00195014	-	14564	1328.04	5.53384e-28	62499	neuroticism.loneliness	SoftImpAll	9	SoftImpAll	Full	SoftImpAll:9	0.0256384	0.234098071642536
1920	-	Base	0.2673	0.00607596	0.00835482	0.00227885	-	17155.3	1551.69	2.05197e-28	76914	neuroticism.loneliness	SoftImpAll	10	SoftImpAll	Full	SoftImpAll:10	0.0226621	0.268111075319586
1921	-	Base	0.1	0.00138611	0.00258584	0.00119973	-	895.155	152.894	4.77778e-09	37988	neuroticism.miserableness	downsample.GPpsy.50k	1	GPpsy	DS_50K	downsample.GPpsy.50k:1	0.000751992	1.84325099203183
1922	-	Base	1	0.00110576	0.00214928	0.00104352	-	2200.01	420.691	1.69954e-07	138724	neuroticism.miserableness	downsample.GPpsy.50k	2	GPpsy	DS_50K	downsample.GPpsy.50k:2	0.0053728	0.205807027992853
1923	-	Base	0.2	0.00189774	0.00314449	0.00124674	-	1444.24	210.831	7.37434e-12	60994	neuroticism.miserableness	downsample.GPpsy.50k	3	GPpsy	DS_50K	downsample.GPpsy.50k:3	0.00348236	0.544958016976993
1924	-	Base	1	0.00115794	0.00233797	0.00118003	-	2260.41	422.544	8.81853e-08	138747	neuroticism.miserableness	downsample.GPpsy.50k	4	GPpsy	DS_50K	downsample.GPpsy.50k:4	0.00706205	0.163966553621116
